,시군구명,도로명(가로)명,설치위치,설치지점,주소좌표,lat,lng
230,강남구,영동대로,대신증권 청담WM센터,"정류소(버스, 택시 등)",서울 강남구 영동대로 707,37.5207073,127.0559457
231,강남구,영동대로,청담역13번 출구,지하철역 입구,서울 강남구 청담동 77-4,37.52319948,127.0553539
232,강남구,영동대로,청담역2번출구,지하철역 입구,서울 강남구 영동대로 647,37.51965028,127.0566188
233,강남구,영동대로,동남철물,"정류소(버스, 택시 등)",서울 강남구 영동대로 613,37.51490246,127.0593499
234,강남구,영동대로,무역센터 위 (공항버스정류장 인근),"정류소(버스, 택시 등)",서울 강남구 테헤란로 521,37.50919169,127.0608069
235,강남구,영동대로,무역센터,도로변(횡단보도 포함),서울 강남구 영동대로 513,37.51182391,127.059159
236,강남구,영동대로,인터콘티넨탈호텔,"정류소(버스, 택시 등)",서울 강남구 테헤란로 521,37.50919169,127.0608069
237,강남구,영동대로,삼성역6번 출구,지하철역 입구,서울 강남구 삼성동 111-8,37.51446311,127.0600977
238,강남구,영동대로,삼성역7번 출구,지하철역 입구,서울 강남구 삼성동 111-8,37.51446311,127.0600977
239,강남구,영동대로,한국산업은행 강남지점,"정류소(버스, 택시 등)",서울 강남구 영동대로 421,37.50700127,127.0635321
240,강남구,영동대로,한전앞,도로변(횡단보도 포함),서울 강남구 영동대로 512,37.51193015,127.0646402
241,강남구,영동대로,GM대우,"정류소(버스, 택시 등)",서울 강남구 영동대로 340,37.50506456,127.0658301
242,강남구,영동대로,청담역1번출구,지하철역 입구,서울 강남구 삼성동 111-8,37.51446311,127.0600977
243,강남구,영동대로,청담역14번 출구,지하철역 입구,서울 강남구 청담동 77-4,37.52319948,127.0553539
244,강남구,영동대로,우리은행 청담동금융센터,"정류소(버스, 택시 등)",서울 강남구 영동대로 708,37.52105731,127.0571374
245,강남구,영동대로,국민은행 청담영동지점,도로변(횡단보도 포함),서울 강남구 영동대로 720,37.52218767,127.0564609
246,강남구,영동대로,영동낙지(제일정형외과),"정류소(버스, 택시 등)",서울 강남구 영동대로 726,37.52282078,127.0561406
247,강남구,아셈길,미켈란(삼성동 147-2),도로변(횡단보도 포함),서울 강남구 봉은사로 516,37.51323652,127.0559958
248,강남구,아셈길,한국촌(삼성동 153-29),도로변(횡단보도 포함),서울시 강남구 테헤란로87길 57,37.5112868,127.0571911
249,강남구,아셈길,심스빌딩,도로변(횡단보도 포함),서울 강남구 테헤란로87길 39,37.51033999,127.0576427
250,강남구,아셈길,K타워(삼성동 158-23),도로변(횡단보도 포함),서울 강남구 테헤란로 513,37.50802541,127.0588878
251,강남구,아셈길,세븐럭카지노,도로변(횡단보도 포함),서울 강남구 테헤란로87길 58,37.51201518,127.0575397
252,강남구,무동도길(봉은사로114길~테헤란로113길),서울의료원,"정류소(버스, 택시 등)",서울 강남구 봉은사로114길 43,37.5130361,127.0666548
253,강남구,무동도길(봉은사로114길~테헤란로113길),서울의료원,도로변(횡단보도 포함),서울 강남구 봉은사로114길 43,37.5130361,127.0666548
254,강남구,무동도길(봉은사로114길~테헤란로113길),현대오트론,도로변(횡단보도 포함),서울 강남구 테헤란로113길 12,37.51129299,127.0665296
255,동작구청,노량진로 ,24길2번지 (버스정류장 ID:20-157),버스정류장 옆,서울 동작구 노량진로24길 2,37.51238829,126.9530502
256,동작구청,노량진로 ,248번지(노들지구대 앞),가로변,서울 동작구 노량진로 248,37.51240231,126.9536371
257,동작구청,노량진로 ,노들역 (버스정류장 ID:20-014),중앙차로 버스정류장,서울 동작구 노량진로 226,37.51249078,126.9509408
258,동작구청,노량진로 ,224번지(노량진우체국),가로변,서울 동작구 노량진로 224,37.51246533,126.9506359
259,동작구청,노량진로 ,노들역 (버스정류장 ID:20-013),중앙차로 버스정류장,서울 동작구 노량진로 212,37.51262307,126.9495107
260,동작구청,장승배기로,동작구청앞 버스정류장 (버스정류장 ID:20-944),가로변,서울 동작구 국사봉길 42,37.49767976,126.9299796
261,동작구청,노량진로 ,191(사육신묘앞),가로변,서울 동작구 노량진로 191,37.51345799,126.9494111
262,동작구청,노량진로 ,16길 33번지,가로변,서울 동작구 노량진로 16길 33,37.51205898,126.9441735
263,동작구청,노량진로 ,223번지,가로변,서울 동작구 노량진로 223,37.51296888,126.950792
264,동작구청,만양로 ,112번지(다이소 앞),가로변,서울 동작구 만양로 112,37.51333627,126.944421
265,동작구청,만양로 ,노량진동 116-2(한성주창장앞),가로변,서울 동작구 만양로 112,37.51333627,126.944421
266,동작구청,장승배기로,143-1번지,가로변,서울 동작구 장승배기로 143-1,37.51044817,126.9399431
267,동작구청,장승배기로,102(나이스가이 헤어숍),가로변,서울 동작구 장승배기로 102,37.50673118,126.9399843
268,동작구청,노량진로 ,124번지,가로변,서울 동작구 노량진로 124,37.51327301,126.9396191
269,동작구청,장승배기로,160(노량진초등학교 앞),가로변,서울 동작구 장승배기로 160,37.51175038,126.9408242
270,동작구청,장승배기로,128번지(기업은행 앞),가로변,서울 동작구 장승배기로 128,37.50894894,126.9407441
271,동작구청,노량진로 ,노량진로 152-1(해박난치과),가로변,서울 동작구 노량진로 152-1,37.5134559,126.9428572
272,동작구청,상도로,53길39번지 (버스정류장 ID:20-244),마을버스정류장 옆,서울 동작구 상도로53길 41,37.50084913,126.9535372
273,동작구청,양녕로,268번지,가로변,서울 동작구 양녕로 268,37.50349967,126.9488562
274,동작구청,서달로,1길17 동양아파트 (버스정류장 ID:20-917),가로변,서울 동작구 서달로 61,37.49960807,126.9601642
275,동작구청,상도로,봉현초등학교 (버스정류장 ID:20-167),버스정류장 옆,서울 관악구 성현로 117,37.49121654,126.9553519
276,동작구청,상도로,383-1 번지,가로변,서울 동작구 상도로 383-1,37.49493655,126.9551866
277,동작구청,신대방1가길,357번지 (버스정류장 ID:20-165),가로변,서울 동작구 상도로 364-1,37.49607411,126.9534246
278,동작구청,사당로,22번지 (버스정류장 ID:20-169),버스정류장 옆,서울 동작구 사당로 24-1,37.49507152,126.9571326
279,동작구청,상도로,352번지,가로변,서울 동작구 상도로 352,37.49698948,126.9526144
280,동작구청,상도로,267(상도역3번출구 옆),가로변,서울 동작구 상도로 267,37.50357997,126.9476864
281,동작구청,만양로 ,6번지(백두공인중개사),가로변,서울 동작구 만양로 6,37.5049819,126.9467885
282,동작구청,사당로,숭실대별관앞 (버스정류장 ID:20-172),버스정류장 옆,서울 동작구 서달로 4,37.49510214,126.9612432
283,동작구청,상도로,134번지,가로변,서울 동작구 상도로 134,37.50202508,126.9347761
284,동작구청,양녕로,269-1번지,가로변,서울 동작구 양녕로 269-1,37.50403979,126.9487843
285,동작구청,상도로,156번지,가로변,서울 동작구 상도로 156,37.50321477,126.936603
286,동작구청,장승배기로,73번지(상도치안센타 옆),마을버스정류장 옆,서울 동작구 장승배기로 73,37.50416206,126.9391163
287,동작구청,장승배기로,78번지,가로변,서울 동작구 장승배기로 78,37.50460583,126.9395109
288,동작구청,상도로,147번지,가로변,서울 동작구 상도로 78,37.49954498,126.9291481
289,동작구청,상도로,181번지,가로변,서울 동작구 상도로 181,37.50495795,126.9388305
290,동작구청,상도로,동작보건소 (버스정류장 ID:20-153),버스정류장 옆,서울 동작구 상도로 207,37.50557126,126.9418563
291,동작구청,양녕로,경향렉스빌 (버스정류장 ID:20-222),마을버스정류장 옆,서울 동작구 양녕로 167,37.49703023,126.9419634
292,동작구청,상도로,94번지(주작나무 한의원 앞),가로변,서울 동작구 상도로 94,37.49976294,126.9311525
293,동작구청,보라매로,104번지(왕세숫대야냉면),가로변,서울 동작구 보라매로 104,37.49843389,126.9283123
294,동작구청,보라매로,101번지(삼거리 왕만두),가로변,서울 동작구 보라매로 101,37.49832802,126.9278528
295,동작구청,상도로,서울공업고등학교 (버스정류장 ID:20-144),버스정류장 옆,서울 동작구 상도로 5,37.50031185,126.9212173
296,동작구청,상도로,16번지,가로변,서울 동작구 상도로 16,37.49971809,126.9223178
297,동작구청,여의대방로,강남중학교 (버스정류장 ID: 20-006),버스 중앙차로,서울 동작구 여의대방로 188-1,37.50370277,126.9220128
298,동작구청,여의대방로,22번지 우성아파트 (버스정류장 ID:20-927),마을버스정류장 옆,서울 동작구 여의대방로 8,37.49310363,126.9106015
299,동작구청,여의대방로,교수아파트 (버스정류장 ID:20-928),버스정류장 옆,서울 동작구 여의대방로10길 14,37.49632776,126.9139635
300,동작구청,신대방2길,2-5 (버스정류장 ID:20-207),마을버스정류장 옆,서울 동작구 신대방동 702-9,37.486855,126.9116057
301,동작구청,알마타길,6번지 (버스정류장 ID:20-107),가로변,서울 동작구 알마타길 6,37.50985709,126.9249542
302,동작구청,여의대방로,동작상떼빌아파트 (버스정류장 ID:20-001),버스 중앙차로,서울 동작구 시흥대로 606,37.48649178,126.9055262
303,동작구청,등용로,123번지(대방할인마트 앞),가로변,서울 동작구 등용로 123,37.5121047,126.9317236
304,동작구청,노량진로 ,현대아파트 (버스정류장 ID:20-007),버스중앙차로,서울 동작구 노량진로 48,37.51300948,126.9310925
305,동작구청,노량진로 ,현대아파트유한양행 (버스정류장 ID:20-008),버스중앙차로,서울 동작구 노량진로 53,37.51394028,126.9343584
306,동작구청,등용로,40번지 (버스정류장 ID:20-593),마을버스정류장 옆,서울 동작구 등용로 40-2,37.50585079,126.9343589
307,동작구청,서달로,15길 8-12(흑석역4번출구),지하철 9호선 옆,서울 동작구 흑석동 4,37.50850223,126.9640091
308,동작구청,현충로,124번지(조선일보뉴지엄),가로변,서울 동작구 현충로 124,37.50629298,126.9671455
309,동작구청,현충로2길,흑석동 효사정 앞 (버스정류장 ID:20-123),버스정류장 옆,서울 동작구 현충로2길 4,37.51147936,126.9604498
310,동작구청,현충로,108번지,가로변,서울 동작구 현충로 108,37.50735772,126.9653423
311,동작구청,현충로2길,동작실버센터입구 (버스정류장 ID:20-251),버스정류장 옆,서울특별시 동작구 현충로 4,37.51307286,126.9565574
312,동작구청,현충로2길,4번지 효사정 앞 (버스정류장 ID:20-124),버스정류장 옆,서울 동작구 현충로2길 4,37.51147936,126.9604498
313,동작구청,현충로,151번지 (버스정류장 ID:20-130),버스정류장 옆,서울 동작구 현충로 151,37.50677865,126.9689342
314,동작구청,현충로,111번지 (버스정류장 ID:20-127), 버스정류장 옆,서울 동작구 현충로 105,37.50783722,126.9656085
315,동작구청,서달로,158번지,가로변,서울 동작구 서달로 158,37.50706767,126.9623304
316,동작구청,동작대로,경문고등학교 (버스정류장 ID:22-031),중앙차로,서울 서초구 동작대로 156,37.49040771,126.9830322
317,동작구청,동작대로,경문고교 배나무골앞 (버스정류장 ID:20-017),중앙차로,서울 서초구 동작대로 164,37.49128782,126.9830588
318,동작구청,동작대로,171번지(경문고앞),가로변,서울 동작구 동작대로 171,37.49341886,126.9822734
319,동작구청,동작대로,정금마을 (버스정류장 ID:22-033),중앙차로,서울 서초구 동작대로 188,37.49330077,126.9830939
320,동작구청,동작대로,정금마을 방배경찰서 (버스정류장 ID:20-016),중앙차로,서울 강남구 강남대로 574,37.51310262,127.0208594
321,동작구청,동작대로,235번지 깨마을 (버스정류장 ID:20-015),버스 중앙차로,서울 동작구 동작대로 235,37.49774536,126.9831928
322,동작구청,동작대로,239번지,가로변,서울 동작구 동작대로 239,37.49816652,126.9833949
323,동작구청,동작동,국립현충원( (버스정류장 ID:20-133),버스정류장 옆,서울 동작구 동작동 193,37.50177055,126.9765621
324,동작구청,동작동,국립현충원( (버스정류장 ID:20-134),버스정류장 옆,서울 동작구 현충로 지하 220,37.503067,126.9779371
325,동작구청,동작대로,남성시장 (버스정류장 ID:20-018),버스중앙차로,서울 동작구 동작대로 135,37.48870348,126.98197
326,동작구청,동작대로,남성시장 (버스정류장 ID:22-029),버스중앙차로,서울 서초구 동광로12가길 42,37.48751839,126.9826007
327,동작구청,동작대로,101번지(다비치안경 앞),가로변,서울 동작구 동작대로 101,37.48566776,126.9816748
328,동작구청,동작대로  ,121번지(미샤 앞),가로변,서울 동작구 동작대로 121,37.48747989,126.9818602
329,동작구청,사당로,23길2(세븐일레븐 앞),가로변,서울 동작구 사당로23길 2,37.48419216,126.9774055
330,동작구청,사당로,사당시장 (버스정류장 ID:20-180),버스정류장 옆,서울 동작구 사당로 227,37.48375843,126.9731992
331,동작구청,사당로,남성역 (버스정류장 ID:20-178),버스정류장 옆,서울 동작구 사당로13길 31,37.485803,126.9712548
332,동작구청,사당로,300번지 (버스정류장 ID: 20-184),버스정류장 옆,서울 동작구 사당로 300,37.48437909,126.9802816
333,동작구청,사당로,254번지 (버스정류장 ID:20-252),버스정류장 옆,서울특별시 동작구 사당로 258,37.4833506,126.9763821
334,동작구청,사당로,138(사당지구대 앞),가로변,서울 동작구 사당로 138,37.4889591,126.9657026
335,동작구청,동작대로,19(한국전력 앞),지하철 옆,서울 동작구 동작대로 19,37.47830883,126.9809585
336,동작구청,동작대로,27번지(IBK기업은행 앞),가로변,서울 동작구 동작대로 27,37.47892328,126.9812457
337,동작구청,동작대로,67번지(더본병원 앞),가로변,서울 동작구 동작대로 67,37.48254699,126.9814807
338,동작구청,동작대로,방배노인복지관  (버스정류장 ID: 20-020),버스 중앙차로,서울 동작구 동작대로 43,37.480418,126.9814562
339,동작구청,동작대로,이수역 (버스정류장 ID:20-027),버스정류장 옆,서울 서초구 동작대로 68,37.48258227,126.9823422
340,동작구청,동작대로,사당동우체국앞 (버스정류장 ID:20-019),가로변,서울 동작구 동작대로 75,37.48337906,126.9814111
341,동작구청,남부순환로,천수공원앞(사당역7번출구),가로변,서울 동작구 사당동 1043-16,37.47691663,126.9811547
342,동작구청,남부순환로,2019번지,가로변,서울 동작구 남부순환로 2019,37.47624974,126.9729965
343,동작구청,남부순환로,2069번지,가로변,서울 동작구 남부순환로 2069,37.4769346,126.9787779
344,동작구청,흑석로,106-5 번지,가로변,서울 동작구 흑석로 106-5,37.50789163,126.9614593
345,동작구청,흑석로,108(신한은행) (버스정류장 ID:20194),버스정류장 옆,서울 동작구 흑석로 108,37.50804485,126.9613439
346,동작구청,노량진로,114-5(올리브 영),가로변,서울 동작구 노량진로 114,37.51301138,126.9386122
347,동작구청,만양로,만양로3길20 신동아리버파크,가로변,서울 동작구 만양로3길 20,37.50821071,126.9461189
348,동작구청,노량진로,노들역앞 정류장 (버스정류장 ID:20-247),버스정류장 옆,서울 동작구 노량진로 247,37.51453063,126.9524302
349,동작구청,만양로,강남교회 앞 정류장 (버스정류장 ID:20-819),버스정류장 옆,서울 동작구 만양로 76,37.51032643,126.9451015
350,동작구청,노량진로,노량진역앞 7번출구,지하철역 앞,서울 동작구 노량진동 60-11,37.51358514,126.9409045
351,동작구청,노량진로,노량진로 223 (버스정류장 ID:20-121),가로변,서울 동작구 노량진로 225,37.51295292,126.9509895
352,동작구청,사당로,사당로 285(이디야 커피숍 앞),가로변,서울 동작구 사당로 285,37.48464911,126.9791825
353,동작구청,남부순환로,태평백화점 앞,가로변,서울특별시 동작구 동작대로 115,37.48687637,126.9816652
354,동작구청,남부순환로,남부순환로 2057(다이소 앞),가로변,서울 동작구 남부순환로 2057,37.47693443,126.9773597
355,동작구청,사당로,총신대 (버스정류장 ID:20-174),버스정류장 옆,서울 동작구 사당로 138,37.4889591,126.9657026
356,동작구청,사당로,172번지(새마을금고 앞),가로변,서울 동작구 사당로 172,37.48649618,126.9678971
357,동작구청,사당로,남성초등학교 (버스정류장 ID:20-496),버스정류장 옆,서울 동작구 사당로 261,37.48380753,126.9765731
358,동작구청,사당로,194 (버스정류장 ID:20-600),버스정류장 옆,서울 동작구 사당로 192,37.48516816,126.9695229
359,동작구청,대림로,대림로 14 (버스정류장 ID:20-208),버스정류장 옆,서울 동작구 대림로 12-1,37.48745978,126.9117698
360,동작구청,등용로,등용로 96 (버스정류장 ID:20-106),버스정류장 옆,서울 동작구 여의대방로44길 10,37.50736122,126.9260908
361,동작구청,시흥대로,658(올리브 영 앞),가로변,서울 동작구 시흥대로 658,37.49037497,126.9080767
362,동작구청,여의대방로,126,가로변,서울 동작구 여의대방로 126,37.49813971,126.9205554
363,동작구청,양녕로,177번지 (버스정류장 ID:20-892),마을버스정류장 옆,서울 동작구 양녕로 177,37.49715225,126.9429326
364,동작구청,상도로,상도로 357 (버스정류장 ID:20-166),버스정류장 옆,서울 동작구 상도로 357,37.49693976,126.9535408
365,동작구청,상도로,중앙하이츠빌 아파트 (버스정류장 ID:20-162),버스정류장 옆,서울 동작구 상도동 462-1,37.49871991,126.9509585
366,동작구청,상도로,상도시장 (버스정류장 ID:20-160),버스정류장 옆,서울 동작구 상도로 290,37.50168115,126.9486088
367,동작구청,장승배기로,16-1번지,가로변,서울 동작구 장승배기로 16-1,37.5000022,126.9428848
368,강남구,강남대로,"양재역 3,4번출구사이",도로변(횡단보도 포함),서울 강남구 도곡동 958-3,37.48460701,127.0350363
369,강남구,강남대로,도곡동 949-3,도로변(횡단보도 포함),서울 강남구 강남대로 262,37.48696036,127.0334452
370,강남구,강남대로,역삼동 837,도로변(횡단보도 포함),서울 강남구 강남대로 318,37.49156937,127.0311803
371,강남구,강남대로,역삼동 826-22,"정류소(버스, 택시 등)",서울 강남구 강남대로 368,37.49572837,127.029258
372,강남구,강남대로,강남역 2번출구 앞,지하철역 입구,서울 강남구 역삼동 825-13,37.49740798,127.0283489
373,강남구,테헤란로,강남역 1번출구 앞,지하철역 입구,서울 강남구 역삼동 804,37.50124939,127.0383316
374,강남구,테헤란로,역삼동 캠브리지빌딩 앞,정류소(버스 택시 등),서울 강남구 역삼동 825-18 ,37.4980842,127.0293892
375,강남구,테헤란로,역삼동 735,정류소(버스 택시 등),서울 강남구 역삼동 735 ,37.49926788,127.0330422
376,강남구,테헤란로,역삼역 3번출구 앞,지하철역 입구,서울 강남구 역삼동 736-6,37.49999466,127.0354154
377,강남구,테헤란로 ,역삼동 718-2 ,정류소(버스 택시 등) ,서울 강남구 역삼동 718-2 ,37.50110753,127.0390216
378,강남구,테헤란로,역삼동 706-1,정류소(버스 택시 등) ,서울 강남구 역삼동 706-1 정류소 ,37.50259159,127.0441024
379,강남구,테헤란로,역삼동 선릉역 4번출구 앞,정류소(버스 택시 등) ,서울 강남구 역삼1동 ,37.49541711,127.0332011
380,강남구,테헤란로,대치동 선릉역 1번출구 방면,정류소(버스 택시 등) ,서울 강남구 대치동 1011 ,37.50716295,127.0580205
381,강남구,테헤란로,대치동 890-6,도로변(횡단보도 포함),대치동 890-6 도로변,37.50485596,127.05154
382,강남구,테헤란로,대치동 945-2,정류소(버스 택시 등) ,대치동945-2 정류소 ,37.5079642,127.0616039
383,강남구 ,테헤란로 ,대치동 997-4 ,도로변(횡단보도 포함) ,대치동 997-4 도로변 ,37.50926546,127.0663826
384,강남구,테헤란로,대치동 998,정류소(버스 택시 등) ,대치동 998 정류소 ,37.50936668,127.0670999
385,강남구 ,테헤란로 ,삼성역 1번출구앞,도로변(횡단보도 포함) ,서울 강남구 대치동 995 ,37.50319041,127.0662506
386,강남구,테헤란로,테헤란로 432 DB금융센터빌딩,정류소(버스 택시 등),서울 강남구 테헤란로 432,37.50588064,127.0548106
387,강남구,테헤란로,대치동 892 포스코빌딩,정류소(버스 택시 등),대치동 892 포스코빌딩 정류소,37.50579045,127.0561532
388,강남구,테헤란로,대치동 892 포스코빌딩,도로변(횡단보도 포함),대치동 892 포스코빌딩 도로변,37.50579045,127.0561532
389,강남구,테헤란로,504 해성1빌딩,정류소(버스 택시 등),테헤란로 504 해성1빌딩 정류소,37.50662682,127.0573469
390,강남구,테헤란로,510 루첸타워,도로변(횡단보도 포함),테헤란로 510 루첸타워 정류소,37.50700154,127.0586561
391,강남구,역삼로,대치동 961,도로변(횡단보도 포함),대치동 961 도로변,37.50302328,127.0591098
392,강남구,역삼로,대치동 966-5,정류소(버스 택시 등),대치동 966-5 정류소,37.50397457,127.0624157
393,강남구,역삼로,역삼동 개나리sk뷰아파트상가,정류소(버스 택시 등),역삼동 716-4,37.50054661,127.0503304
394,강남구,도곡로,대치동 986-6,도로변(횡단보도 포함),대치동 986-6 도로변,37.50032159,127.064499
395,강남구,도곡로,대치동 941-20,도로변(횡단보도 포함),대치동 941-20 도로변,37.498988,127.060071
396,강남구,도곡로,대치동 939-21,도로변(횡단보도 포함),대치동 939-21 도로변,37.49781703,127.0564649
397,강남구,도곡로,대치동 938-23,도로변(횡단보도 포함),대치동 938-23 도로변,37.4973175,127.0549678
398,강남구,도곡로,대치동 1024-4,도로변(횡단보도 포함),대치동 1024-4 도로변,37.49700929,127.0562592
399,강남구,도곡로,대치동 1022-1,도로변(횡단보도 포함),대치동 1022-1 도로변,37.49787661,127.058633
400,강남구,도곡로,대치동 1021-8,도로변(횡단보도 포함),대치동 1021-8 도로변,37.49839458,127.0606444
401,강남구,도곡로,대치동 989-1,도로변(횡단보도 포함),대치동 989-1 도로변,37.49881276,127.0616426
402,강남구,도곡로,대치동 990-1,정류소(버스 택시 등),대치동 990-1 정류소,37.49941611,127.0634447
403,강남구,도곡로,역삼동 한티역 7번출구 앞,정류소(버스 택시 등),서울 강남구 역삼2동,37.49596391,127.0468392
404,강남구,도곡로,역삼동 785-15,도로변(횡단보도 포함),역삼동 785-15 도로변,37.49430687,127.045912
405,강남구,도곡로,역삼동 788-32,정류소(버스 택시 등),역삼동 788-32 정류소,37.49300148,127.0417961
406,강남구,도곡로,역삼동 799-21,정류소(버스 택시 등),역삼동 799-21 정류소,37.49195328,127.0385427
407,강남구,도곡로,역삼동 839-17,정류소(버스 택시 등),역삼동 839-17 정류소,37.48965617,127.0334441
408,강남구,도곡로,도곡동 943-2,정류소(버스 택시 등),도곡동 943-2 정류소,37.49037969,127.0328554
409,강남구,도곡로,도곡동 545-7,정류소(버스 택시 등),도곡동 545-7 정류소,37.49145402,127.0388604
410,강남구,도곡로,도곡동 543-5,정류소(버스 택시 등),도곡동 543-5 정류소,37.49246822,127.0424292
411,강남구,도곡로,도곡동 래미안그레이트아파트,정류소(버스  택시 등),서울 강남구 역삼2동,37.49596391,127.0468392
412,강남구,도곡로,대치동940-3 다이소매장앞,도로변(횡단보도 포함),대치동940-3 다이소매장앞,37.4985192,127.0577493
413,강남구,도곡로,한티역3번출구앞,정류소(버스 택시 등),서울 강남구 대치1동,37.49326011,127.0568202
414,강남구,남부순환로,대치동 은마아파트 2동 앞,정류소(버스 택시 등),서울 강남구 대치2동 정류소,37.495808,127.067019
415,강남구,남부순환로,대치동 605,정류소(버스 택시 등),대치동 605 정류소,37.49402505,127.061344
416,강남구,남부순환로,대치동 629,정류소(버스 택시 등),대치동 629 정류소,37.49286252,127.058611
417,강남구,남부순환로,대치동 651,도로변(횡단보도 포함),대치동 651 도로변,37.49220809,127.0573811
418,강남구,남부순환로,도곡동 도곡역 2번출구,지하철역 입구,서울 강남구 대치동 600,37.49267607,127.0592122
419,강남구,남부순환로,대치동 그랑프리상가,정류소(버스 택시 등),서울 강남구 대치동 500,37.491219,127.056525
420,강남구,남부순환로,대치역 7번출구,정류소(버스 택시 등),대치역 7번출구 정류소,37.492549,127.064017
421,강남구,남부순환로,대치동 미도아파트 201동 앞,정류소(버스 택시 등),서울 강남구 삼성로 150 정류소,37.49569534,127.0685647
422,강남구,남부순환로,대치동 학여울역 1번출구 앞,지하철역 입구,서울 강남구 개포동 184-2 지하철역 입구,37.49217837,127.0723083
423,강남구,남부순환로,도곡동 숙명여고 앞,정류소(버스 택시 등),서울 강남구 언주로 117 도로변,37.48646618,127.0503961
424,강남구,남부순환로,도곡동 매봉역 2번출구 앞,지하철역 입구,서울 강남구 도곡동 179-2 앞,37.48699381,127.0466804
425,강남구,남부순환로,도곡동 180-13,정류소(버스 택시 등),도곡동 180-13 정류소,37.48638174,127.0448536
426,강남구,남부순환로,도곡동 411-20,정류소(버스 택시 등),도곡동 411-20 정류소,37.4859567,127.0454308
427,강남구,남부순환로,도곡동 463,도로변(횡단보도 포함),도곡동 463 도로변,37.48661729,127.0471095
428,강남구,남부순환로,도곡동 개포한신아파트 앞,정류소(버스 택시 등),서울 강남구 언주로 123 정류장,37.48760335,127.0497551
429,강남구,남부순환로,도곡역 4번출구 앞,도로변(횡단보도 포함),서울 강남구 언주로30길 57 도로변,37.48945731,127.0539647
430,강남구,남부순환로,개포1.2차 우성아파트 9동앞,도로변(횡단보도 포함),대치동 503 노인정 도로변,37.49112537,127.0598958
431,강남구,영동대로,대치동 1009-5,도로변(횡단보도 포함),대치동 1009-5 도로변,37.5016419,127.0677665
432,강남구,영동대로,대치동 1008-3,도로변(횡단보도 포함),대치동 1008-3 도로변,37.5030358,127.0670457
433,강남구,영동대로,대치동 1007,정류소(버스 택시 등),대치동 1007 도로변,37.50457179,127.0661722
434,강남구,영동대로,대치동 1001,정류소(버스  택시 등)   ,대치동 1001 도로변,37.50742923,127.0645587
435,강남구,영동대로,대치동 995-9,정류소(버스 택시 등)   ,대치동 995-9 도로변,37.50794109,127.0642301
436,강남구,영동대로,대치동 946-11,정류소(버스 택시 등)   ,대치동 946-11 도로변,37.50787912,127.0630213
437,강남구,영동대로,대치동 947-7,정류소(버스 택시 등)   ,대치동 947-7 도로변,37.50705589,127.0634813
438,강남구,영동대로,대치동 949-11,도로변(횡단보도 포함),대치동 949-11 도로변,37.50523216,127.0644985
439,강남구,영동대로,대치동 984-4,정류소(버스 택시 등)   ,대치동 984-4 도로변,37.50181639,127.0663979
440,강남구,영동대로,대치동 984-6,도로변(횡단보도 포함),대치동 984-6 도로변,37.50133862,127.0666567
441,강남구,영동대로,대치동 50-8,도로변(횡단보도 포함),대치동 50-8 도로변,37.49715457,127.0704576
442,강남구,영동대로,대치동 우성아파트,도로변(횡단보도 포함),대치동 50-45 도로변,37.4984178,127.0695148
443,강남구,영동대로,대치동 993-2,도로변(횡단보도 포함),대치동 993-2 도로변,37.50048025,127.0670928
444,강남구,영동대로,대치동 994-16,정류소(버스 택시 등)   ,대치동 994-16 정류소,37.49835689,127.0682934
445,강남구,영동대로,대치동 은마아파트 정상어학원 앞,도로변(횡단보도 포함),대치동 994-4 도로변,37.49941156,127.067582
446,강남구,영동대로,대치동 은마아파트 강남나무병원 앞,도로변(횡단보도 포함),대치동 994-5 도로변,37.49927807,127.0676734
447,강남구,영동대로,대치동 994-8,도로변(횡단보도 포함),대치동 994-8 도로변,37.49870084,127.0680684
448,강남구,영동대로,대치동 994-10 스타벅스 앞,도로변(횡단보도 포함),대치동 994-10 스타벅스 앞 도로변,37.49803664,127.0685043
449,강남구,영동대로,은마아파트 1동앞,도로변(횡단보도 포함),대치동 316 도로변,37.497418,127.065327
450,강남구,삼성로,대치동 1020,정류소(버스 택시 등)   ,대치동 1020 정류소,37.49838151,127.0615238
451,강남구,삼성로,대치동 988-14,도로변(횡단보도 포함),대치동 988-14 도로변,37.49939021,127.0611268
452,강남구,삼성로,대치동 974-1,정류소(버스 택시 등)   ,대치동 974-1 정류소,37.50084801,127.06013
453,강남구,삼성로,대치동 962-21,도로변(횡단보도 포함),대치동 962-21 도로변,37.5015073,127.0599055
454,강남구,삼성로,대치동 960-4,정류소(버스 택시 등)   ,대치동 960-4 정류소,37.50357205,127.0588073
455,강남구,삼성로,대치동 957-13,도로변(횡단보도 포함),대치동 957-13 도로변,37.5053014,127.0578093
456,강남구,삼성로,대치동 903-29,정류소(버스 택시 등)   ,대치동 903-29 정류소,37.50332246,127.058111
457,강남구,삼성로,대치동 913-16,도로변(횡단보도 포함),대치동 913-16 도로변,37.50168942,127.058957
458,강남구,삼성로,대치동 1019-14,정류소(버스 택시 등)   ,대치동 1019-14 정류소,37.49804738,127.060896
459,강남구,삼성로,대치동 한티근린공원,정류소(버스 택시 등)   ,서울 강남구 삼성로 221 정류소,37.49670327,127.0617511
460,강남구,선릉로,대치동 897,도로변(횡단보도 포함),대치동 897 도로변,37.5028887,127.0500832
